plotNo,PlotNo_Numeric,Order_readin,Order_In_Plot,crossID,Region,Year,bladeLength,bladeMaxWidth,bladeThickness,stipeLength,stipeDiameter,stipeHollow,bullations,fouling
S110,110,3123,213,SL19-UCONN-S110,GOM,2020,13,2.1,0.13,1.8,0.99,No,No,No
S110,110,3124,213,SL19-UCONN-S110,GOM,2020,14.4,2.4,0.14,1.1,0.72,No,No,No
S110,110,3125,213,SL19-UCONN-S110,GOM,2020,12.5,1.3,0.15,2.1,0.76,No,No,No
S111,111,3126,214,SL19-UCONN-S111,GOM,2020,201,24,0.48,3.5,1.96,No,Yes,Yes
S111,111,3127,214,SL19-UCONN-S111,GOM,2020,126,16.2,0.47,4.8,2.42,No,No,Yes
S111,111,3128,214,SL19-UCONN-S111,GOM,2020,37,12.1,0.45,5.2,2.34,No,No,No
S111,111,3129,214,SL19-UCONN-S111,GOM,2020,98.2,15.2,0.44,5.3,2.36,No,No,Yes
S111,111,3130,214,SL19-UCONN-S111,GOM,2020,48,17.3,0.41,3.6,1.76,No,Yes,No
S111,111,3131,214,SL19-UCONN-S111,GOM,2020,42.5,6.7,0.28,3.8,1.62,No,No,No
S111,111,3132,214,SL19-UCONN-S111,GOM,2020,112,16,0.36,5.2,2.69,No,Yes,Yes
S111,111,3133,214,SL19-UCONN-S111,GOM,2020,50,8,0.3,4.6,2.02,No,No,No
S111,111,3134,214,SL19-UCONN-S111,GOM,2020,53.5,14.6,0.5,8,2.52,No,No,No
S111,111,3135,214,SL19-UCONN-S111,GOM,2020,114,13.5,0.59,5.5,2.94,No,No,Yes
S112,112,3136,215,SL19-UCONN-S112,GOM,2020,160.2,21.4,0.53,6.3,2.95,No,No,Yes
S112,112,3137,215,SL19-UCONN-S112,GOM,2020,146.4,22.5,0.67,5.4,3.32,No,Yes,Yes
S112,112,3138,215,SL19-UCONN-S112,GOM,2020,100.5,15.4,0.58,7.1,3.06,No,No,Yes
S112,112,3139,215,SL19-UCONN-S112,GOM,2020,112.3,22.2,0.55,7.8,2.62,No,Yes,Yes
S112,112,3140,215,SL19-UCONN-S112,GOM,2020,111.9,14.9,0.57,6.7,2.42,No,Yes,No
S112,112,3141,215,SL19-UCONN-S112,GOM,2020,96.5,14.7,0.49,4.8,2.51,No,No,Yes
S112,112,3142,215,SL19-UCONN-S112,GOM,2020,93.4,15.6,0.46,7.2,3.87,No,No,No
S112,112,3143,215,SL19-UCONN-S112,GOM,2020,125.2,14.9,0.54,3.8,2.58,No,No,No
S112,112,3144,215,SL19-UCONN-S112,GOM,2020,76.5,11.8,0.57,12.2,3.7,No,No,No
S112,112,3145,215,SL19-UCONN-S112,GOM,2020,111.3,14.8,0.56,5.8,2.89,No,No,Yes
S113,113,3146,216,SL19-UCONN-S113,GOM,2020,288,13.7,NA,14.6,3.99,No,Yes,Yes
S113,113,3147,216,SL19-UCONN-S113,GOM,2020,130.8,13.6,NA,12.7,3.36,No,No,Yes
S113,113,3148,216,SL19-UCONN-S113,GOM,2020,299.5,13.4,0.73,16.9,3.88,No,No,Yes
S113,113,3149,216,SL19-UCONN-S113,GOM,2020,191.2,11.9,0.82,17.5,4.12,No,No,No
S113,113,3150,216,SL19-UCONN-S113,GOM,2020,59.4,5.7,0.53,9.6,2.63,No,No,No
S113,113,3151,216,SL19-UCONN-S113,GOM,2020,108.5,5.3,0.72,22.3,4.3,No,No,No
S113,113,3152,216,SL19-UCONN-S113,GOM,2020,173.4,1.7,0.92,26.3,4.54,No,No,Yes
S113,113,3153,216,SL19-UCONN-S113,GOM,2020,134.1,6.8,0.81,2.2,4.31,No,No,Yes
S113,113,3154,216,SL19-UCONN-S113,GOM,2020,212.3,12.4,NA,17.5,4.47,No,No,Yes
S113,113,3155,216,SL19-UCONN-S113,GOM,2020,109.2,10.3,0.55,16.3,3.79,No,No,No
S114,114,3156,217,SL19-UCONN-S114,GOM,2020,230.4,12.8,0.74,13.5,3.65,No,No,Yes
S114,114,3157,217,SL19-UCONN-S114,GOM,2020,106.6,20.7,0.46,7.6,3.06,No,Yes,Yes
S114,114,3158,217,SL19-UCONN-S114,GOM,2020,131.4,13.9,0.52,10.4,2.66,No,No,Yes
S114,114,3159,217,SL19-UCONN-S114,GOM,2020,52.6,10.9,0.35,3.5,2.05,No,No,No
S114,114,3160,217,SL19-UCONN-S114,GOM,2020,23.3,3.8,0.16,2.7,1.06,No,No,No
S114,114,3161,217,SL19-UCONN-S114,GOM,2020,128.2,13.1,0.51,11,2.09,No,Yes,Yes
S114,114,3162,217,SL19-UCONN-S114,GOM,2020,73.4,3.2,0.49,10.2,1.94,No,No,No
S114,114,3163,217,SL19-UCONN-S114,GOM,2020,32.7,2.7,0.12,6.2,0.54,No,No,No
S114,114,3164,217,SL19-UCONN-S114,GOM,2020,70.4,4.8,0.31,5.3,1.53,No,No,No
S114,114,3165,217,SL19-UCONN-S114,GOM,2020,25.6,4.2,0.11,2.4,1.27,No,No,No
S115,115,3166,218,SL19-UCONN-S115,GOM,2020,94,12,0.38,4.8,1.58,No,Yes,Yes
S115,115,3167,218,SL19-UCONN-S115,GOM,2020,51.4,4,0.39,4.2,1.55,No,No,No
S115,115,3168,218,SL19-UCONN-S115,GOM,2020,27.4,8.5,0.2,2.6,0.93,No,No,No
S115,115,3169,218,SL19-UCONN-S115,GOM,2020,46,5.7,0.26,3.9,1.3,No,No,No
S115,115,3170,218,SL19-UCONN-S115,GOM,2020,42.5,12.7,0.4,5.2,2.26,No,No,No
S115,115,3171,218,SL19-UCONN-S115,GOM,2020,36.4,5,NA,3,0.2,No,No,No
S115,115,3172,218,SL19-UCONN-S115,GOM,2020,88,6.2,0.33,5.5,1.32,No,No,No
S115,115,3173,218,SL19-UCONN-S115,GOM,2020,31.6,3.5,0.22,3.4,1.12,No,No,No
S115,115,3174,218,SL19-UCONN-S115,GOM,2020,60,3.6,0.3,4.9,1.28,No,No,No
S115,115,3175,218,SL19-UCONN-S115,GOM,2020,46.6,6,0.24,4.7,1.54,No,No,No
S116,116,3176,219,SL19-UCONN-S116,GOM,2020,123.6,17.9,0.58,9.3,3.12,No,No,Yes
S116,116,3177,219,SL19-UCONN-S116,GOM,2020,108.5,13.4,0.53,9.4,3.24,No,No,Yes
S116,116,3178,219,SL19-UCONN-S116,GOM,2020,75.1,10.6,0.33,9.2,1.98,No,No,Yes
S116,116,3179,219,SL19-UCONN-S116,GOM,2020,30.1,8.6,0.11,3.4,1.62,No,No,No
S116,116,3180,219,SL19-UCONN-S116,GOM,2020,64.2,5.4,0.19,3.2,0.62,No,No,Yes
S116,116,3181,219,SL19-UCONN-S116,GOM,2020,29.1,2.6,0.35,3.1,1.13,No,No,No
S116,116,3182,219,SL19-UCONN-S116,GOM,2020,60.3,5.8,0.26,3.9,1.07,No,No,Yes
S116,116,3183,219,SL19-UCONN-S116,GOM,2020,25.1,5.7,0.11,3.3,1.07,No,No,No
S116,116,3184,219,SL19-UCONN-S116,GOM,2020,22.8,4.7,0.08,2.1,1.01,No,No,No
S116,116,3185,219,SL19-UCONN-S116,GOM,2020,27.3,5.1,0.13,2.3,0.72,No,No,No
S117,117,3186,220,SL19-UCONN-S117,GOM,2020,165.6,13.9,0.53,5.7,2.37,No,No,Yes
S117,117,3187,220,SL19-UCONN-S117,GOM,2020,100.6,22.3,0.54,4.6,2.42,No,Yes,Yes
S117,117,3188,220,SL19-UCONN-S117,GOM,2020,86.1,13.3,0.56,3.5,2.35,No,No,Yes
S117,117,3189,220,SL19-UCONN-S117,GOM,2020,120.4,13.2,0.42,3.5,1.76,No,No,Yes
S117,117,3190,220,SL19-UCONN-S117,GOM,2020,71.2,19.2,0.61,3.3,2.55,No,Yes,Yes
S117,117,3191,220,SL19-UCONN-S117,GOM,2020,63.5,6.2,0.57,2,1.41,No,No,Yes
S117,117,3192,220,SL19-UCONN-S117,GOM,2020,38.2,8.7,0.47,1.9,1.32,No,No,Yes
S117,117,3193,220,SL19-UCONN-S117,GOM,2020,51.3,4.7,0.4,1.8,1.1,No,No,Yes
S117,117,3194,220,SL19-UCONN-S117,GOM,2020,75.8,8.2,0.58,3.5,1.79,No,No,Yes
S117,117,3195,220,SL19-UCONN-S117,GOM,2020,53.5,6.2,0.45,2.5,1.51,No,No,Yes
S118,118,3196,221,SL19-UCONN-S118,GOM,2020,109.7,21.8,0.65,10.1,3.18,No,Yes,Yes
S118,118,3197,221,SL19-UCONN-S118,GOM,2020,94.1,20.2,0.58,7,2.61,No,Yes,Yes
S118,118,3198,221,SL19-UCONN-S118,GOM,2020,68.8,14.5,0.8,5.6,2.91,No,No,Yes
S118,118,3199,221,SL19-UCONN-S118,GOM,2020,40.2,7.3,0.24,1.5,1.12,No,No,Yes
S118,118,3200,221,SL19-UCONN-S118,GOM,2020,17.5,5.3,0.26,1.4,1.24,No,No,Yes
S118,118,3201,221,SL19-UCONN-S118,GOM,2020,19.6,5.9,0.16,1.3,1.05,No,No,Yes
S118,118,3202,221,SL19-UCONN-S118,GOM,2020,19.9,5.7,0.21,1.3,1.07,No,No,Yes
S118,118,3203,221,SL19-UCONN-S118,GOM,2020,13,3.4,0.16,0.8,0.62,No,No,No
S119,119,3204,222,SL19-UCONN-S119,GOM,2020,141.2,21.4,0.4,36.3,6.34,Yes,Yes,No
S119,119,3205,222,SL19-UCONN-S119,GOM,2020,95.8,14.5,0.76,29.3,6.27,No,Yes,Yes
S119,119,3206,222,SL19-UCONN-S119,GOM,2020,107.9,13.1,NA,25.3,6.29,No,No,No
S119,119,3207,222,SL19-UCONN-S119,GOM,2020,67.2,17.9,0.72,28.3,6.06,Yes,No,Yes
S119,119,3208,222,SL19-UCONN-S119,GOM,2020,48.2,11.3,0.6,25.2,5.88,No,No,No
S119,119,3209,222,SL19-UCONN-S119,GOM,2020,92,13.4,0.78,25.5,6.16,No,No,Yes
S119,119,3210,222,SL19-UCONN-S119,GOM,2020,38.2,9.5,0.64,21.3,4.93,No,No,Yes
S119,119,3211,222,SL19-UCONN-S119,GOM,2020,48.8,11.4,0.53,14.3,4.1,No,No,No
S119,119,3212,222,SL19-UCONN-S119,GOM,2020,14.5,7.4,0.47,8.3,4.02,No,No,No
S119,119,3213,222,SL19-UCONN-S119,GOM,2020,14.9,7.1,0.32,16,4.6,,,
S12,12,3214,223,SL19-UCONN-S12,GOM,2020,156,23,0.45,5,2.44,No,Yes,Yes
S12,12,3215,223,SL19-UCONN-S12,GOM,2020,77,15,0.44,3.5,2.39,No,Yes,No
S12,12,3216,223,SL19-UCONN-S12,GOM,2020,70,20,0.38,3.5,2.47,No,Yes,No
S12,12,3217,223,SL19-UCONN-S12,GOM,2020,117,22.5,0.55,4.5,2.76,No,Yes,Yes
S12,12,3218,223,SL19-UCONN-S12,GOM,2020,69,9.5,0.33,4.5,2.13,No,No,No
S12,12,3219,223,SL19-UCONN-S12,GOM,2020,108,24.5,0.58,6.25,3.22,No,Yes,No
S12,12,3220,223,SL19-UCONN-S12,GOM,2020,98,18.5,0.47,4,2.56,No,Yes,No
S12,12,3221,223,SL19-UCONN-S12,GOM,2020,110,17.8,0.45,5.75,2.73,No,Yes,Yes
S12,12,3222,223,SL19-UCONN-S12,GOM,2020,64,22.2,0.32,3.5,2.28,No,Yes,No
S12,12,3223,223,SL19-UCONN-S12,GOM,2020,72,8.8,0.28,3.25,1.6,No,No,No
S121,121,3224,225,SL19-UCONN-S121,GOM,2020,372.2,11.8,0.66,13.2,4.03,No,No,Yes
S121,121,3225,225,SL19-UCONN-S121,GOM,2020,231.6,10.2,0.62,20.5,3.81,No,No,Yes
S121,121,3226,225,SL19-UCONN-S121,GOM,2020,254,6.2,0.67,27.5,5.8,No,No,Yes
S121,121,3227,225,SL19-UCONN-S121,GOM,2020,319,8,0.74,12.7,3.62,No,No,Yes
S121,121,3228,225,SL19-UCONN-S121,GOM,2020,329.6,8.8,0.66,15.7,3.92,No,No,Yes
S121,121,3229,225,SL19-UCONN-S121,GOM,2020,209.6,7.5,0.48,21,4.2,No,No,Yes
S121,121,3230,225,SL19-UCONN-S121,GOM,2020,324,9.9,0.64,17.5,4.51,No,No,Yes
S121,121,3231,225,SL19-UCONN-S121,GOM,2020,228.8,11.8,0.7,15.3,4.23,No,No,Yes
S121,121,3232,225,SL19-UCONN-S121,GOM,2020,271.8,6.6,0.53,20.6,4.4,No,No,Yes
S121,121,3233,225,SL19-UCONN-S121,GOM,2020,189.2,7.8,0.37,15.4,3.64,No,No,Yes
S122,122,3234,226,SL19-UCONN-S122,GOM,2020,160.4,33.8,0.58,9.3,4.96,No,Yes,Yes
S122,122,3235,226,SL19-UCONN-S122,GOM,2020,138.9,28.3,0.57,4.5,3.1,No,Yes,Yes
S122,122,3236,226,SL19-UCONN-S122,GOM,2020,74.2,29.1,0.25,6.4,3.99,No,Yes,No
S122,122,3237,226,SL19-UCONN-S122,GOM,2020,114.3,16.8,0.6,8.6,3.94,No,Yes,Yes
S122,122,3238,226,SL19-UCONN-S122,GOM,2020,11.5,11.6,0.3,4.3,2.69,No,No,No
S122,122,3239,226,SL19-UCONN-S122,GOM,2020,42.3,8.9,0.12,3.8,1.66,No,No,No
S122,122,3240,226,SL19-UCONN-S122,GOM,2020,14.5,7.1,0.14,1.8,0.98,No,No,No
S122,122,3241,226,SL19-UCONN-S122,GOM,2020,67.2,17.6,0.29,4.7,3,No,Yes,Yes
S125,125,3242,229,SL19-UCONN-S125,GOM,2020,36.7,4.3,0.38,2,0.86,No,No,Yes
S125,125,3243,229,SL19-UCONN-S125,GOM,2020,36.1,12.5,0.2,1.5,1.1,No,No,Yes
S125,125,3244,229,SL19-UCONN-S125,GOM,2020,34,21.4,0.22,2.6,1.51,No,Yes,Yes
S125,125,3245,229,SL19-UCONN-S125,GOM,2020,30.9,8.1,0.37,2.5,1.15,No,No,Yes
S125,125,3246,229,SL19-UCONN-S125,GOM,2020,36,7.2,0.21,1.9,1.12,No,No,Yes
S125,125,3247,229,SL19-UCONN-S125,GOM,2020,36.1,7.7,0.15,1.5,0.91,No,No,Yes
S125,125,3248,229,SL19-UCONN-S125,GOM,2020,33.5,7.7,0.43,1.2,0.98,No,No,Yes
S125,125,3249,229,SL19-UCONN-S125,GOM,2020,26.1,5,0.16,1,0.75,No,No,Yes
S125,125,3250,229,SL19-UCONN-S125,GOM,2020,35.1,8,0.19,1,1.3,No,No,Yes
S125,125,3251,229,SL19-UCONN-S125,GOM,2020,26.3,11.2,0.11,1,1.1,No,No,Yes
S128,128,3252,232,SL19-UCONN-S128,GOM,2020,55.5,16.6,0.47,3.3,2.06,No,No,No
S128,128,3253,232,SL19-UCONN-S128,GOM,2020,46,17.6,0.48,3.4,2.22,No,No,Yes
S128,128,3254,232,SL19-UCONN-S128,GOM,2020,36.7,11.5,0.47,2.9,1.59,No,No,No
S128,128,3255,232,SL19-UCONN-S128,GOM,2020,43.6,16.4,0.48,3.6,2.14,No,No,Yes
S128,128,3256,232,SL19-UCONN-S128,GOM,2020,30.6,10.5,0.31,2,1.55,No,No,Yes
S128,128,3257,232,SL19-UCONN-S128,GOM,2020,37.8,10.7,0.25,1.7,1.42,No,No,Yes
S128,128,3258,232,SL19-UCONN-S128,GOM,2020,37.1,8.4,0.33,1.7,1.62,No,No,No
S128,128,3259,232,SL19-UCONN-S128,GOM,2020,28.8,8.9,0.3,1.4,1.24,No,No,No
S128,128,3260,232,SL19-UCONN-S128,GOM,2020,28.9,8.5,0.3,1.3,1.16,No,No,No
S128,128,3261,232,SL19-UCONN-S128,GOM,2020,41.4,12,0.39,2.4,1.9,No,No,Yes
S129,129,3262,233,SL19-UCONN-S129,GOM,2020,19.5,4.5,0.13,1.6,1.22,No,No,No
S13,13,3263,234,SL19-UCONN-S13,GOM,2020,121.2,24.8,0.68,14.2,3.99,No,Yes,Yes
S13,13,3264,234,SL19-UCONN-S13,GOM,2020,89.7,22.9,0.58,10.8,3.73,No,Yes,No
S13,13,3265,234,SL19-UCONN-S13,GOM,2020,38.3,9.2,0.53,8.7,2.51,No,No,No
S13,13,3266,234,SL19-UCONN-S13,GOM,2020,113.7,24,0.66,13.2,4.04,No,No,Yes
S13,13,3267,234,SL19-UCONN-S13,GOM,2020,89.4,14.7,0.73,14.6,4.66,No,Yes,Yes
S13,13,3268,234,SL19-UCONN-S13,GOM,2020,19.7,4.4,0.18,1.8,1.3,No,No,No
S13,13,3269,234,SL19-UCONN-S13,GOM,2020,24.7,4.6,0.35,2.1,1.4,No,No,No
S13,13,3270,234,SL19-UCONN-S13,GOM,2020,38.7,5.8,0.34,3.2,1.53,No,No,No
S13,13,3271,234,SL19-UCONN-S13,GOM,2020,13.8,2.8,0.17,1.7,0.93,No,No,No
S13,13,3272,234,SL19-UCONN-S13,GOM,2020,84.2,18.5,0.48,11.6,2.91,No,Yes,Yes
S130,130,3273,235,SL19-UCONN-S130,GOM,2020,144.8,25.3,0.8,9.5,4.26,No,No,Yes
S130,130,3274,235,SL19-UCONN-S130,GOM,2020,94.3,15.4,0.74,9.8,5.07,No,No,Yes
S130,130,3275,235,SL19-UCONN-S130,GOM,2020,63.4,16.1,0.61,5.3,3.12,No,No,Yes
S130,130,3276,235,SL19-UCONN-S130,GOM,2020,47.2,9.1,0.51,7.8,4.2,No,No,No
S130,130,3277,235,SL19-UCONN-S130,GOM,2020,115.8,21.7,NA,9.1,4.18,No,Yes,No
S130,130,3278,235,SL19-UCONN-S130,GOM,2020,111.4,15,0.84,6.3,3.58,No,No,Yes
S130,130,3279,235,SL19-UCONN-S130,GOM,2020,99.3,16.8,0.72,6.5,3.84,No,No,No
S130,130,3280,235,SL19-UCONN-S130,GOM,2020,48.3,17.9,0.65,9.8,4.12,No,No,Yes
S130,130,3281,235,SL19-UCONN-S130,GOM,2020,62.1,15.6,0.64,7.5,4.03,No,No,Yes
S130,130,3282,235,SL19-UCONN-S130,GOM,2020,35.2,8.8,0.29,3.4,2.38,No,No,No
S131,131,3283,236,SL19-UCONN-S131,GOM,2020,123.8,18.1,0.65,10.4,3.97,No,No,Yes
S131,131,3284,236,SL19-UCONN-S131,GOM,2020,64.1,14.4,0.49,4.9,2.71,No,No,Yes
S131,131,3285,236,SL19-UCONN-S131,GOM,2020,43.8,7.2,0.46,2.7,1.78,No,No,Yes
S131,131,3286,236,SL19-UCONN-S131,GOM,2020,55.8,11.9,0.33,4.1,2.38,No,No,Yes
S131,131,3287,236,SL19-UCONN-S131,GOM,2020,48.7,8.5,0.43,4.1,1.93,No,No,Yes
S131,131,3288,236,SL19-UCONN-S131,GOM,2020,87.7,17.6,0.61,5.2,2.87,No,Yes,Yes
S131,131,3289,236,SL19-UCONN-S131,GOM,2020,108.7,15.4,0.58,7.8,3.46,No,No,Yes
S131,131,3290,236,SL19-UCONN-S131,GOM,2020,53.3,14.9,0.47,6,2.71,No,No,Yes
S131,131,3291,236,SL19-UCONN-S131,GOM,2020,44.4,14.6,0.43,5.2,2.65,No,No,Yes
S131,131,3292,236,SL19-UCONN-S131,GOM,2020,61.8,13.3,0.51,3.2,2.54,No,No,Yes
S132,132,3293,237,SL19-UCONN-S132,GOM,2020,94.3,20.8,0.37,8.8,2.93,No,No,Yes
S132,132,3294,237,SL19-UCONN-S132,GOM,2020,51.3,18.1,0.34,4.4,3.24,No,No,No
S132,132,3295,237,SL19-UCONN-S132,GOM,2020,54.2,10.1,0.28,5.7,2.37,No,No,No
S132,132,3296,237,SL19-UCONN-S132,GOM,2020,62.3,12.5,0.43,5.8,2.77,No,No,No
S132,132,3297,237,SL19-UCONN-S132,GOM,2020,61.2,14.9,0.39,8.3,2.58,No,No,No
S132,132,3298,237,SL19-UCONN-S132,GOM,2020,83.1,19.4,0.58,9.2,2.8,Yes,Yes,Yes
S132,132,3299,237,SL19-UCONN-S132,GOM,2020,54,15.2,0.3,5.6,2.62,No,No,Yes
S132,132,3300,237,SL19-UCONN-S132,GOM,2020,53.3,10.2,0.44,7.8,1.98,No,No,Yes
S132,132,3301,237,SL19-UCONN-S132,GOM,2020,34.4,8.9,0.39,3.2,1.48,No,No,No
S132,132,3302,237,SL19-UCONN-S132,GOM,2020,38.7,8.8,0.34,4.9,1.91,No,No,No
S133,133,3303,238,SL19-UCONN-S133,GOM,2020,71.8,15.2,0.42,2.5,1.93,No,No,Yes
S133,133,3304,238,SL19-UCONN-S133,GOM,2020,44,12.1,0.42,2.4,1.85,No,No,Yes
S133,133,3305,238,SL19-UCONN-S133,GOM,2020,70.2,5.9,0.37,1.9,1.6,No,No,Yes
S134,134,3306,239,SL19-UCONN-S134,GOM,2020,45.5,13.4,0.39,4.6,3.15,No,No,Yes
S134,134,3307,239,SL19-UCONN-S134,GOM,2020,47.3,10.5,0.33,2.3,1.76,No,No,Yes
S134,134,3308,239,SL19-UCONN-S134,GOM,2020,48.2,9.4,0.4,3,2.55,No,No,Yes
S134,134,3309,239,SL19-UCONN-S134,GOM,2020,15.6,4.6,0.12,0.6,0.75,No,No,Yes
S134,134,3310,239,SL19-UCONN-S134,GOM,2020,34.1,11.3,0.22,2.4,1.93,No,No,Yes
S135,135,3311,240,SL19-UCONN-S135,GOM,2020,93.8,17.4,0.71,9.4,4.41,No,No,No
S135,135,3312,240,SL19-UCONN-S135,GOM,2020,69.1,15.9,0.43,7.5,3.92,No,No,Yes
S135,135,3313,240,SL19-UCONN-S135,GOM,2020,64.3,11.6,0.54,7.7,3.43,No,No,No
S135,135,3314,240,SL19-UCONN-S135,GOM,2020,27.8,6.1,0.32,3.3,2.26,No,No,No
S135,135,3315,240,SL19-UCONN-S135,GOM,2020,45.3,9.4,0.41,6.2,3.19,No,No,Yes
S135,135,3316,240,SL19-UCONN-S135,GOM,2020,38.9,7,0.39,5.2,2.34,No,No,No
S135,135,3317,240,SL19-UCONN-S135,GOM,2020,52.4,9.5,0.42,6.3,2.99,No,No,No
S135,135,3318,240,SL19-UCONN-S135,GOM,2020,81.6,18.8,0.63,5.6,3.5,No,No,No
S135,135,3319,240,SL19-UCONN-S135,GOM,2020,52.6,9.1,0.35,5.8,2.88,No,No,No
S135,135,3320,240,SL19-UCONN-S135,GOM,2020,24.1,6.8,0.14,3.7,2.56,No,No,Yes
S136,136,3321,241,SL19-UCONN-S136,GOM,2020,94,15.5,0.68,4.8,3.09,No,No,Yes
S136,136,3322,241,SL19-UCONN-S136,GOM,2020,49.6,10.7,0.69,2.9,2.31,No,Yes,Yes
S136,136,3323,241,SL19-UCONN-S136,GOM,2020,22.1,8.6,0.7,2.4,2.2,No,No,No
S137,137,3324,242,SL19-UCONN-S137,GOM,2020,64,11.1,0.55,4.5,3.39,No,Yes,Yes
S137,137,3325,242,SL19-UCONN-S137,GOM,2020,50.9,11.3,0.7,6.4,3.1,No,No,Yes
S137,137,3326,242,SL19-UCONN-S137,GOM,2020,53.8,10.2,0.64,3.9,2.2,No,Yes,Yes
S137,137,3327,242,SL19-UCONN-S137,GOM,2020,49.7,8.8,0.57,1.9,1.9,No,No,Yes
S137,137,3328,242,SL19-UCONN-S137,GOM,2020,48.7,8.8,0.78,3.9,2.27,No,No,Yes
S137,137,3329,242,SL19-UCONN-S137,GOM,2020,60.2,10.7,0.47,2.7,2.54,No,No,Yes
S137,137,3330,242,SL19-UCONN-S137,GOM,2020,39.8,5.2,0.43,2.3,1.51,No,No,Yes
S137,137,3331,242,SL19-UCONN-S137,GOM,2020,28.7,6.8,0.41,2.5,1.72,No,No,Yes
S137,137,3332,242,SL19-UCONN-S137,GOM,2020,38.9,6.9,0.48,2.4,2.16,No,No,Yes
S137,137,3333,242,SL19-UCONN-S137,GOM,2020,33.7,7.7,0.59,3.9,1.82,No,No,Yes
S138,138,3334,243,SL19-UCONN-S138,GOM,2020,180.9,12.1,0.82,13.6,3.62,No,No,No
S138,138,3335,243,SL19-UCONN-S138,GOM,2020,56.5,6.4,0.4,7.2,2.88,No,No,No
S138,138,3336,243,SL19-UCONN-S138,GOM,2020,179.4,8.2,0.1,7.3,2.72,No,No,No
S138,138,3337,243,SL19-UCONN-S138,GOM,2020,151.3,19.8,NA,10.2,4.3,No,No,Yes
S138,138,3338,243,SL19-UCONN-S138,GOM,2020,90.2,12.1,0.45,11.8,3.55,No,No,No
S138,138,3339,243,SL19-UCONN-S138,GOM,2020,19.5,16.5,0.57,15.2,4.75,No,No,No
S138,138,3340,243,SL19-UCONN-S138,GOM,2020,40.8,6.1,0.1,4.9,2.24,No,No,No
S138,138,3341,243,SL19-UCONN-S138,GOM,2020,48.5,8.4,0.46,7.5,2.4,No,No,No
S138,138,3342,243,SL19-UCONN-S138,GOM,2020,27.7,4.5,0.37,4.4,1.65,No,No,No
S138,138,3343,243,SL19-UCONN-S138,GOM,2020,15.3,5.3,0.24,4.6,1.63,No,No,No
S139,139,3344,244,SL19-UCONN-S139,GOM,2020,215.3,20.1,NA,33.9,6.8,No,No,Yes
S139,139,3345,244,SL19-UCONN-S139,GOM,2020,176.4,23,NA,8.5,4.6,No,No,Yes
S139,139,3346,244,SL19-UCONN-S139,GOM,2020,133.9,16.7,NA,9.4,4.68,No,No,Yes
S139,139,3347,244,SL19-UCONN-S139,GOM,2020,106.3,17.7,NA,23.8,6.43,No,No,Yes
S139,139,3348,244,SL19-UCONN-S139,GOM,2020,100.6,8.8,NA,7,4.51,No,No,Yes
S139,139,3349,244,SL19-UCONN-S139,GOM,2020,97.3,17.9,NA,19.3,5.73,No,No,Yes
S139,139,3350,244,SL19-UCONN-S139,GOM,2020,86.2,10,0.78,12.4,4.5,No,No,Yes
S139,139,3351,244,SL19-UCONN-S139,GOM,2020,77.2,14.5,NA,13.1,4.51,No,No,Yes
S139,139,3352,244,SL19-UCONN-S139,GOM,2020,77.3,9.1,0.78,21.7,4.78,No,No,Yes
S139,139,3353,244,SL19-UCONN-S139,GOM,2020,62.1,14.7,NA,7.2,3.58,No,No,Yes
S14,14,3354,245,SL19-UCONN-S14,GOM,2020,106.5,19.8,0.84,25.5,6.34,No,No,Yes
S14,14,3355,245,SL19-UCONN-S14,GOM,2020,135,18.4,NA,31.6,5.98,No,No,Yes
S14,14,3356,245,SL19-UCONN-S14,GOM,2020,122,19.4,0.79,23.3,5.82,No,No,Yes
S14,14,3357,245,SL19-UCONN-S14,GOM,2020,69.9,13.5,0.77,12,4.28,No,Yes,No
S14,14,3358,245,SL19-UCONN-S14,GOM,2020,49.8,8.6,0.45,2.9,1.93,No,No,Yes
S14,14,3359,245,SL19-UCONN-S14,GOM,2020,45.5,8.4,0.41,2,1.64,No,No,Yes
S14,14,3360,245,SL19-UCONN-S14,GOM,2020,46.7,7.4,0.35,2.7,1.42,No,No,No
S14,14,3361,245,SL19-UCONN-S14,GOM,2020,27.8,7,0.43,1.8,1.34,No,No,No
S14,14,3362,245,SL19-UCONN-S14,GOM,2020,23.4,5.5,0.39,1.6,1.06,No,No,Yes
S14,14,3363,245,SL19-UCONN-S14,GOM,2020,19.5,6,0.26,1.2,0.91,No,No,No
S140,140,3364,246,SL19-UCONN-S140,GOM,2020,188.8,15.5,0.63,5.1,2.46,No,No,Yes
S140,140,3365,246,SL19-UCONN-S140,GOM,2020,128.7,17.7,0.69,9.2,3.48,No,No,Yes
S140,140,3366,246,SL19-UCONN-S140,GOM,2020,139.5,23.5,NA,6.8,3.82,No,No,Yes
S140,140,3367,246,SL19-UCONN-S140,GOM,2020,162,35.5,0.49,6.5,4.36,No,No,Yes
S140,140,3368,246,SL19-UCONN-S140,GOM,2020,16.5,4.7,0.21,1.3,1.08,No,No,Yes
S140,140,3369,246,SL19-UCONN-S140,GOM,2020,100.2,14.4,0.53,5.9,2.93,No,No,Yes
S140,140,3370,246,SL19-UCONN-S140,GOM,2020,78.6,17,0.44,4.6,3.08,No,No,Yes
S140,140,3371,246,SL19-UCONN-S140,GOM,2020,119.6,14.6,0.61,6.4,3.58,No,No,Yes
